"","corpus","version","mfw","features","ngrams","distances","media"
"116","prosa-SdO","fusion",4000,"c",4,"dist.eder",68.3333333333333
"118","prosa-SdO","fusion",4000,"w",2,"dist.eder",68.3333333333333
"119","prosa-SdO","fusion",4000,"w",3,"dist.eder",68.3333333333333
"123","prosa-SdO","fusion",5000,"c",3,"dist.eder",68.3333333333333
"124","prosa-SdO","fusion",5000,"c",4,"dist.eder",68.3333333333333
"126","prosa-SdO","fusion",5000,"w",2,"dist.eder",68.3333333333333
"127","prosa-SdO","fusion",5000,"w",3,"dist.eder",68.3333333333333
"131","prosa-SdO","fusion",7000,"c",3,"dist.eder",68.3333333333333
"132","prosa-SdO","fusion",7000,"c",4,"dist.eder",68.3333333333333
"134","prosa-SdO","fusion",7000,"w",2,"dist.eder",68.3333333333333
"135","prosa-SdO","fusion",7000,"w",3,"dist.eder",68.3333333333333
"139","prosa-SdO","fusion",10000,"c",3,"dist.eder",68.3333333333333
"140","prosa-SdO","fusion",10000,"c",4,"dist.eder",68.3333333333333
"142","prosa-SdO","fusion",10000,"w",2,"dist.eder",68.3333333333333
"143","prosa-SdO","fusion",10000,"w",3,"dist.eder",68.3333333333333
"145","prosa-SdO","fusion",100,"c",1,"dist.minmax",68.3333333333333
"153","prosa-SdO","fusion",500,"c",1,"dist.minmax",68.3333333333333
"161","prosa-SdO","fusion",1000,"c",1,"dist.minmax",68.3333333333333
"169","prosa-SdO","fusion",2000,"c",1,"dist.minmax",68.3333333333333
"177","prosa-SdO","fusion",3000,"c",1,"dist.minmax",68.3333333333333
"185","prosa-SdO","fusion",4000,"c",1,"dist.minmax",68.3333333333333
"193","prosa-SdO","fusion",5000,"c",1,"dist.minmax",68.3333333333333
"201","prosa-SdO","fusion",7000,"c",1,"dist.minmax",68.3333333333333
"209","prosa-SdO","fusion",10000,"c",1,"dist.minmax",68.3333333333333
"217","prosa-SdO","fusion",100,"c",1,"dist.wurzburg",68.3333333333333
"218","prosa-SdO","fusion",100,"c",2,"dist.wurzburg",68.3333333333333
"219","prosa-SdO","fusion",100,"c",3,"dist.wurzburg",68.3333333333333
"220","prosa-SdO","fusion",100,"c",4,"dist.wurzburg",68.3333333333333
"221","prosa-SdO","fusion",100,"w",1,"dist.wurzburg",68.3333333333333
"222","prosa-SdO","fusion",100,"w",2,"dist.wurzburg",68.3333333333333
"225","prosa-SdO","fusion",500,"c",1,"dist.wurzburg",68.3333333333333
"227","prosa-SdO","fusion",500,"c",3,"dist.wurzburg",68.3333333333333
"228","prosa-SdO","fusion",500,"c",4,"dist.wurzburg",68.3333333333333
"229","prosa-SdO","fusion",500,"w",1,"dist.wurzburg",68.3333333333333
"230","prosa-SdO","fusion",500,"w",2,"dist.wurzburg",68.3333333333333
"233","prosa-SdO","fusion",1000,"c",1,"dist.wurzburg",68.3333333333333
"235","prosa-SdO","fusion",1000,"c",3,"dist.wurzburg",68.3333333333333
"236","prosa-SdO","fusion",1000,"c",4,"dist.wurzburg",68.3333333333333
