"","corpus","version","mfw","features","ngrams","distances","media"
"53","Poesia_SiglodeOro","fusion",5000,"w",1,"dist.delta",73.2662770787771
"215","Poesia_SiglodeOro","fusion",4000,"w",3,"dist.wurzburg",72.7425438675439
"110","Poesia_SiglodeOro","fusion",5000,"w",2,"dist.eder",72.4709775959776
"216","Poesia_SiglodeOro","fusion",4000,"w",4,"dist.wurzburg",72.2336083586084
"208","Poesia_SiglodeOro","fusion",3000,"w",4,"dist.wurzburg",72.1656207906208
"180","Poesia_SiglodeOro","fusion",500,"c",4,"dist.wurzburg",71.9813292938293
"207","Poesia_SiglodeOro","fusion",3000,"w",3,"dist.wurzburg",71.40143002643
"199","Poesia_SiglodeOro","fusion",2000,"w",3,"dist.wurzburg",71.1082082332082
"183","Poesia_SiglodeOro","fusion",500,"w",3,"dist.wurzburg",70.7649867024867
"157","Poesia_SiglodeOro","fusion",4000,"w",1,"dist.minmax",69.7443348693349
"165","Poesia_SiglodeOro","fusion",5000,"w",1,"dist.minmax",69.7443348693349
"174","Poesia_SiglodeOro","fusion",100,"w",2,"dist.wurzburg",69.2448296823297
"191","Poesia_SiglodeOro","fusion",1000,"w",3,"dist.wurzburg",69.1351315726316
"38","Poesia_SiglodeOro","fusion",3000,"w",2,"dist.delta",69.0070282570283
"149","Poesia_SiglodeOro","fusion",3000,"w",1,"dist.minmax",68.6273765648766
"141","Poesia_SiglodeOro","fusion",2000,"w",1,"dist.minmax",68.3709663084663
"170","Poesia_SiglodeOro","fusion",100,"c",2,"dist.wurzburg",67.2804549054549
"133","Poesia_SiglodeOro","fusion",1000,"w",1,"dist.minmax",66.4763354138354
"18","Poesia_SiglodeOro","fusion",1000,"c",2,"dist.delta",66.3274345774346
"26","Poesia_SiglodeOro","fusion",2000,"c",2,"dist.delta",66.3274345774346
"34","Poesia_SiglodeOro","fusion",3000,"c",2,"dist.delta",66.3274345774346
"42","Poesia_SiglodeOro","fusion",4000,"c",2,"dist.delta",66.3274345774346
"50","Poesia_SiglodeOro","fusion",5000,"c",2,"dist.delta",66.3274345774346
"102","Poesia_SiglodeOro","fusion",4000,"w",2,"dist.eder",65.9002367752368
"200","Poesia_SiglodeOro","fusion",2000,"w",4,"dist.wurzburg",65.6520935895936
"21","Poesia_SiglodeOro","fusion",1000,"w",1,"dist.delta",65.6438265188265
"171","Poesia_SiglodeOro","fusion",100,"c",3,"dist.wurzburg",65.1090347340347
