"","corpus","version","mfw","features","ngrams","distances","media"
"195","novelas-espanolas","fusion",5000,"c",3,"dist.minmax",86.6666666666667
"203","novelas-espanolas","fusion",7000,"c",3,"dist.minmax",86.6666666666667
"211","novelas-espanolas","fusion",10000,"c",3,"dist.minmax",86.6666666666667
"5","novelas-espanolas","fusion",100,"w",1,"dist.delta",86.4358974358974
"84","novelas-espanolas","fusion",500,"c",4,"dist.eder",86.2692307692308
"231","novelas-espanolas","fusion",500,"w",3,"dist.wurzburg",85.9615384615385
"248","novelas-espanolas","fusion",2000,"w",4,"dist.wurzburg",85.7307692307692
"85","novelas-espanolas","fusion",500,"w",1,"dist.eder",85.7307692307692
"90","novelas-espanolas","fusion",1000,"c",2,"dist.eder",85.1282051282051
"98","novelas-espanolas","fusion",2000,"c",2,"dist.eder",85.1282051282051
"106","novelas-espanolas","fusion",3000,"c",2,"dist.eder",85.1282051282051
"114","novelas-espanolas","fusion",4000,"c",2,"dist.eder",85.1282051282051
"122","novelas-espanolas","fusion",5000,"c",2,"dist.eder",85.1282051282051
"130","novelas-espanolas","fusion",7000,"c",2,"dist.eder",85.1282051282051
"138","novelas-espanolas","fusion",10000,"c",2,"dist.eder",85.1282051282051
"123","novelas-espanolas","fusion",5000,"c",3,"dist.eder",85.025641025641
"131","novelas-espanolas","fusion",7000,"c",3,"dist.eder",85.025641025641
"139","novelas-espanolas","fusion",10000,"c",3,"dist.eder",85.025641025641
"46","novelas-espanolas","fusion",4000,"w",2,"dist.delta",84.9615384615385
"239","novelas-espanolas","fusion",1000,"w",3,"dist.wurzburg",84.3589743589744
"21","novelas-espanolas","fusion",1000,"w",1,"dist.delta",84.1923076923077
"29","novelas-espanolas","fusion",2000,"w",1,"dist.delta",84.1923076923077
"38","novelas-espanolas","fusion",3000,"w",2,"dist.delta",84.1923076923077
"101","novelas-espanolas","fusion",2000,"w",1,"dist.eder",84.1923076923077
"109","novelas-espanolas","fusion",3000,"w",1,"dist.eder",84.1923076923077
"110","novelas-espanolas","fusion",3000,"w",2,"dist.eder",84.1923076923077
"118","novelas-espanolas","fusion",4000,"w",2,"dist.eder",84.1923076923077
"126","novelas-espanolas","fusion",5000,"w",2,"dist.eder",84.1923076923077
"134","novelas-espanolas","fusion",7000,"w",2,"dist.eder",84.1923076923077
"142","novelas-espanolas","fusion",10000,"w",2,"dist.eder",84.1923076923077
"240","novelas-espanolas","fusion",1000,"w",4,"dist.wurzburg",84.1923076923077
"53","novelas-espanolas","fusion",5000,"w",1,"dist.delta",84.025641025641
"61","novelas-espanolas","fusion",7000,"w",1,"dist.delta",84.025641025641
"69","novelas-espanolas","fusion",10000,"w",1,"dist.delta",84.025641025641
"221","novelas-espanolas","fusion",100,"w",1,"dist.wurzburg",83.5897435897436
"30","novelas-espanolas","fusion",2000,"w",2,"dist.delta",83.4230769230769
"83","novelas-espanolas","fusion",500,"c",3,"dist.eder",83.4230769230769
"117","novelas-espanolas","fusion",4000,"w",1,"dist.eder",83.4230769230769
"35","novelas-espanolas","fusion",3000,"c",3,"dist.delta",83.4230769230769
"36","novelas-espanolas","fusion",3000,"c",4,"dist.delta",83.4230769230769
"124","novelas-espanolas","fusion",5000,"c",4,"dist.eder",83.4230769230769
"132","novelas-espanolas","fusion",7000,"c",4,"dist.eder",83.4230769230769
"140","novelas-espanolas","fusion",10000,"c",4,"dist.eder",83.4230769230769
"222","novelas-espanolas","fusion",100,"w",2,"dist.wurzburg",83.4230769230769
"87","novelas-espanolas","fusion",500,"w",3,"dist.eder",83.3589743589744
"95","novelas-espanolas","fusion",1000,"w",3,"dist.eder",83.3589743589744
"82","novelas-espanolas","fusion",500,"c",2,"dist.eder",82.8205128205128
"27","novelas-espanolas","fusion",2000,"c",3,"dist.delta",82.6538461538462
"44","novelas-espanolas","fusion",4000,"c",4,"dist.delta",82.6538461538462
"52","novelas-espanolas","fusion",5000,"c",4,"dist.delta",82.6538461538462
"60","novelas-espanolas","fusion",7000,"c",4,"dist.delta",82.6538461538462
"68","novelas-espanolas","fusion",10000,"c",4,"dist.delta",82.6538461538462
"107","novelas-espanolas","fusion",3000,"c",3,"dist.eder",82.6538461538462
"115","novelas-espanolas","fusion",4000,"c",3,"dist.eder",82.6538461538462
"163","novelas-espanolas","fusion",1000,"c",3,"dist.minmax",82.6538461538462
"232","novelas-espanolas","fusion",500,"w",4,"dist.wurzburg",82.6538461538462
"4","novelas-espanolas","fusion",100,"c",4,"dist.delta",82.4230769230769
"37","novelas-espanolas","fusion",3000,"w",1,"dist.delta",82.4230769230769
"45","novelas-espanolas","fusion",4000,"w",1,"dist.delta",82.4230769230769
"47","novelas-espanolas","fusion",4000,"w",3,"dist.delta",82.4230769230769
"54","novelas-espanolas","fusion",5000,"w",2,"dist.delta",82.4230769230769
"55","novelas-espanolas","fusion",5000,"w",3,"dist.delta",82.4230769230769
"62","novelas-espanolas","fusion",7000,"w",2,"dist.delta",82.4230769230769
"63","novelas-espanolas","fusion",7000,"w",3,"dist.delta",82.4230769230769
"70","novelas-espanolas","fusion",10000,"w",2,"dist.delta",82.4230769230769
"71","novelas-espanolas","fusion",10000,"w",3,"dist.delta",82.4230769230769
"6","novelas-espanolas","fusion",100,"w",2,"dist.delta",82.1282051282051
"10","novelas-espanolas","fusion",500,"c",2,"dist.delta",82.0512820512821
"220","novelas-espanolas","fusion",100,"c",4,"dist.wurzburg",81.8846153846154
"15","novelas-espanolas","fusion",500,"w",3,"dist.delta",81.8205128205128
"125","novelas-espanolas","fusion",5000,"w",1,"dist.eder",81.6538461538462
"133","novelas-espanolas","fusion",7000,"w",1,"dist.eder",81.6538461538462
"141","novelas-espanolas","fusion",10000,"w",1,"dist.eder",81.6538461538462
"39","novelas-espanolas","fusion",3000,"w",3,"dist.delta",81.5897435897436
"119","novelas-espanolas","fusion",4000,"w",3,"dist.eder",81.5897435897436
"127","novelas-espanolas","fusion",5000,"w",3,"dist.eder",81.5897435897436
"135","novelas-espanolas","fusion",7000,"w",3,"dist.eder",81.5897435897436
"143","novelas-espanolas","fusion",10000,"w",3,"dist.eder",81.5897435897436
"218","novelas-espanolas","fusion",100,"c",2,"dist.wurzburg",81.2948717948718
"171","novelas-espanolas","fusion",2000,"c",3,"dist.minmax",81.2820512820513
"182","novelas-espanolas","fusion",3000,"w",2,"dist.minmax",81.1153846153846
"173","novelas-espanolas","fusion",2000,"w",1,"dist.minmax",80.8846153846154
"181","novelas-espanolas","fusion",3000,"w",1,"dist.minmax",80.8846153846154
"189","novelas-espanolas","fusion",4000,"w",1,"dist.minmax",80.8846153846154
"31","novelas-espanolas","fusion",2000,"w",3,"dist.delta",80.8205128205128
"111","novelas-espanolas","fusion",3000,"w",3,"dist.eder",80.8205128205128
"56","novelas-espanolas","fusion",5000,"w",4,"dist.delta",80.8205128205128
"64","novelas-espanolas","fusion",7000,"w",4,"dist.delta",80.8205128205128
"72","novelas-espanolas","fusion",10000,"w",4,"dist.delta",80.8205128205128
"78","novelas-espanolas","fusion",100,"w",2,"dist.eder",80.5897435897436
"223","novelas-espanolas","fusion",100,"w",3,"dist.wurzburg",80.2820512820513
"48","novelas-espanolas","fusion",4000,"w",4,"dist.delta",80.0512820512821
"128","novelas-espanolas","fusion",5000,"w",4,"dist.eder",80.0512820512821
"136","novelas-espanolas","fusion",7000,"w",4,"dist.eder",80.0512820512821
"144","novelas-espanolas","fusion",10000,"w",4,"dist.eder",80.0512820512821
"77","novelas-espanolas","fusion",100,"w",1,"dist.eder",79.9871794871795
"172","novelas-espanolas","fusion",2000,"c",4,"dist.minmax",79.5769230769231
"197","novelas-espanolas","fusion",5000,"w",1,"dist.minmax",79.3461538461539
"205","novelas-espanolas","fusion",7000,"w",1,"dist.minmax",79.3461538461539
"213","novelas-espanolas","fusion",10000,"w",1,"dist.minmax",79.3461538461539
"190","novelas-espanolas","fusion",4000,"w",2,"dist.minmax",79.2820512820513
"166","novelas-espanolas","fusion",1000,"w",2,"dist.minmax",78.7435897435898
"174","novelas-espanolas","fusion",2000,"w",2,"dist.minmax",78.7435897435898
"79","novelas-espanolas","fusion",100,"w",3,"dist.eder",78.5769230769231
"158","novelas-espanolas","fusion",500,"w",2,"dist.minmax",78.5128205128205
"198","novelas-espanolas","fusion",5000,"w",2,"dist.minmax",78.5128205128205
"206","novelas-espanolas","fusion",7000,"w",2,"dist.minmax",78.5128205128205
"214","novelas-espanolas","fusion",10000,"w",2,"dist.minmax",78.5128205128205
"32","novelas-espanolas","fusion",2000,"w",4,"dist.delta",78.5128205128205
"156","novelas-espanolas","fusion",500,"c",4,"dist.minmax",77.7435897435898
"157","novelas-espanolas","fusion",500,"w",1,"dist.minmax",77.7435897435898
"165","novelas-espanolas","fusion",1000,"w",1,"dist.minmax",77.7435897435898
"112","novelas-espanolas","fusion",3000,"w",4,"dist.eder",77.7435897435897
"120","novelas-espanolas","fusion",4000,"w",4,"dist.eder",77.7435897435897
"149","novelas-espanolas","fusion",100,"w",1,"dist.minmax",77.6794871794872
"199","novelas-espanolas","fusion",5000,"w",3,"dist.minmax",76.974358974359
"207","novelas-espanolas","fusion",7000,"w",3,"dist.minmax",76.974358974359
"215","novelas-espanolas","fusion",10000,"w",3,"dist.minmax",76.974358974359
"219","novelas-espanolas","fusion",100,"c",3,"dist.wurzburg",76.974358974359
"23","novelas-espanolas","fusion",1000,"w",3,"dist.delta",76.9102564102564
"103","novelas-espanolas","fusion",2000,"w",3,"dist.eder",76.9102564102564
"104","novelas-espanolas","fusion",2000,"w",4,"dist.eder",76.9102564102564
"224","novelas-espanolas","fusion",100,"w",4,"dist.wurzburg",76.4358974358974
"7","novelas-espanolas","fusion",100,"w",3,"dist.delta",76.2692307692308
"164","novelas-espanolas","fusion",1000,"c",4,"dist.minmax",76.2692307692308
"155","novelas-espanolas","fusion",500,"c",3,"dist.minmax",76.2051282051282
"40","novelas-espanolas","fusion",3000,"w",4,"dist.delta",76.1410256410256
"191","novelas-espanolas","fusion",4000,"w",3,"dist.minmax",75.3717948717949
"16","novelas-espanolas","fusion",500,"w",4,"dist.delta",75.3717948717949
"75","novelas-espanolas","fusion",100,"c",3,"dist.eder",75.3717948717949
"167","novelas-espanolas","fusion",1000,"w",3,"dist.minmax",74.8974358974359
"159","novelas-espanolas","fusion",500,"w",3,"dist.minmax",74.6666666666667
"24","novelas-espanolas","fusion",1000,"w",4,"dist.delta",74.6025641025641
"154","novelas-espanolas","fusion",500,"c",2,"dist.minmax",74
"162","novelas-espanolas","fusion",1000,"c",2,"dist.minmax",74
"170","novelas-espanolas","fusion",2000,"c",2,"dist.minmax",74
"178","novelas-espanolas","fusion",3000,"c",2,"dist.minmax",74
"186","novelas-espanolas","fusion",4000,"c",2,"dist.minmax",74
"194","novelas-espanolas","fusion",5000,"c",2,"dist.minmax",74
"202","novelas-espanolas","fusion",7000,"c",2,"dist.minmax",74
"210","novelas-espanolas","fusion",10000,"c",2,"dist.minmax",74
"96","novelas-espanolas","fusion",1000,"w",4,"dist.eder",73.8333333333333
"150","novelas-espanolas","fusion",100,"w",2,"dist.minmax",73.6025641025641
"3","novelas-espanolas","fusion",100,"c",3,"dist.delta",73.5384615384615
"192","novelas-espanolas","fusion",4000,"w",4,"dist.minmax",73.0641025641026
"200","novelas-espanolas","fusion",5000,"w",4,"dist.minmax",73.0641025641026
"208","novelas-espanolas","fusion",7000,"w",4,"dist.minmax",73.0641025641026
"216","novelas-espanolas","fusion",10000,"w",4,"dist.minmax",73.0641025641026
"183","novelas-espanolas","fusion",3000,"w",3,"dist.minmax",72.2948717948718
"148","novelas-espanolas","fusion",100,"c",4,"dist.minmax",72.2948717948718
"18","novelas-espanolas","fusion",1000,"c",2,"dist.delta",72.2307692307692
"26","novelas-espanolas","fusion",2000,"c",2,"dist.delta",72.2307692307692
"34","novelas-espanolas","fusion",3000,"c",2,"dist.delta",72.2307692307692
"42","novelas-espanolas","fusion",4000,"c",2,"dist.delta",72.2307692307692
"50","novelas-espanolas","fusion",5000,"c",2,"dist.delta",72.2307692307692
"58","novelas-espanolas","fusion",7000,"c",2,"dist.delta",72.2307692307692
"66","novelas-espanolas","fusion",10000,"c",2,"dist.delta",72.2307692307692
"184","novelas-espanolas","fusion",3000,"w",4,"dist.minmax",72.2307692307692
"76","novelas-espanolas","fusion",100,"c",4,"dist.eder",72.0641025641026
"74","novelas-espanolas","fusion",100,"c",2,"dist.eder",71.4615384615385
"88","novelas-espanolas","fusion",500,"w",4,"dist.eder",71.2307692307692
"175","novelas-espanolas","fusion",2000,"w",3,"dist.minmax",70.7564102564102
"2","novelas-espanolas","fusion",100,"c",2,"dist.delta",69.6923076923077
"151","novelas-espanolas","fusion",100,"w",3,"dist.minmax",68.8589743589744
"160","novelas-espanolas","fusion",500,"w",4,"dist.minmax",68.1538461538462
"168","novelas-espanolas","fusion",1000,"w",4,"dist.minmax",68.1538461538462
"176","novelas-espanolas","fusion",2000,"w",4,"dist.minmax",68.1538461538462
"8","novelas-espanolas","fusion",100,"w",4,"dist.delta",67.2564102564102
"147","novelas-espanolas","fusion",100,"c",3,"dist.minmax",66.1923076923077
"146","novelas-espanolas","fusion",100,"c",2,"dist.minmax",66.0128205128205
"73","novelas-espanolas","fusion",100,"c",1,"dist.eder",62.0384615384615
"81","novelas-espanolas","fusion",500,"c",1,"dist.eder",62.0384615384615
"89","novelas-espanolas","fusion",1000,"c",1,"dist.eder",62.0384615384615
"97","novelas-espanolas","fusion",2000,"c",1,"dist.eder",62.0384615384615
"105","novelas-espanolas","fusion",3000,"c",1,"dist.eder",62.0384615384615
"113","novelas-espanolas","fusion",4000,"c",1,"dist.eder",62.0384615384615
"121","novelas-espanolas","fusion",5000,"c",1,"dist.eder",62.0384615384615
"129","novelas-espanolas","fusion",7000,"c",1,"dist.eder",62.0384615384615
"137","novelas-espanolas","fusion",10000,"c",1,"dist.eder",62.0384615384615
"80","novelas-espanolas","fusion",100,"w",4,"dist.eder",60.9102564102564
"145","novelas-espanolas","fusion",100,"c",1,"dist.minmax",58.8974358974359
"153","novelas-espanolas","fusion",500,"c",1,"dist.minmax",58.8974358974359
"161","novelas-espanolas","fusion",1000,"c",1,"dist.minmax",58.8974358974359
"169","novelas-espanolas","fusion",2000,"c",1,"dist.minmax",58.8974358974359
"177","novelas-espanolas","fusion",3000,"c",1,"dist.minmax",58.8974358974359
"185","novelas-espanolas","fusion",4000,"c",1,"dist.minmax",58.8974358974359
"193","novelas-espanolas","fusion",5000,"c",1,"dist.minmax",58.8974358974359
"201","novelas-espanolas","fusion",7000,"c",1,"dist.minmax",58.8974358974359
"209","novelas-espanolas","fusion",10000,"c",1,"dist.minmax",58.8974358974359
"152","novelas-espanolas","fusion",100,"w",4,"dist.minmax",54.4615384615385
"217","novelas-espanolas","fusion",100,"c",1,"dist.wurzburg",49.4487179487179
"225","novelas-espanolas","fusion",500,"c",1,"dist.wurzburg",49.4487179487179
"233","novelas-espanolas","fusion",1000,"c",1,"dist.wurzburg",49.4487179487179
"241","novelas-espanolas","fusion",2000,"c",1,"dist.wurzburg",49.4487179487179
"249","novelas-espanolas","fusion",3000,"c",1,"dist.wurzburg",49.4487179487179
"257","novelas-espanolas","fusion",4000,"c",1,"dist.wurzburg",49.4487179487179
"265","novelas-espanolas","fusion",5000,"c",1,"dist.wurzburg",49.4487179487179
"273","novelas-espanolas","fusion",7000,"c",1,"dist.wurzburg",49.4487179487179
"281","novelas-espanolas","fusion",10000,"c",1,"dist.wurzburg",49.4487179487179
"1","novelas-espanolas","fusion",100,"c",1,"dist.delta",47.1794871794872
"9","novelas-espanolas","fusion",500,"c",1,"dist.delta",47.1794871794872
"17","novelas-espanolas","fusion",1000,"c",1,"dist.delta",47.1794871794872
"25","novelas-espanolas","fusion",2000,"c",1,"dist.delta",47.1794871794872
"33","novelas-espanolas","fusion",3000,"c",1,"dist.delta",47.1794871794872
"41","novelas-espanolas","fusion",4000,"c",1,"dist.delta",47.1794871794872
"49","novelas-espanolas","fusion",5000,"c",1,"dist.delta",47.1794871794872
"57","novelas-espanolas","fusion",7000,"c",1,"dist.delta",47.1794871794872
"65","novelas-espanolas","fusion",10000,"c",1,"dist.delta",47.1794871794872
