"","corpus","version","mfw","features","ngrams","distances","media"
"164","disco","fusion",5000,"c",4,"dist.minmax",52.3211233211233
"144","disco","fusion",2000,"w",4,"dist.minmax",52.3098255512049
"20","disco","fusion",1000,"c",4,"dist.delta",52.307987032125
"174","disco","fusion",100,"w",2,"dist.wurzburg",52.2955805369598
"85","disco","fusion",2000,"w",1,"dist.eder",52.130555906418
"28","disco","fusion",2000,"c",4,"dist.delta",52.0760178518799
"143","disco","fusion",2000,"w",3,"dist.minmax",52.0620605448192
"67","disco","fusion",500,"c",3,"dist.eder",52.0457945630359
"92","disco","fusion",3000,"c",4,"dist.eder",52.0258445258445
"156","disco","fusion",4000,"c",4,"dist.minmax",51.98778998779
"86","disco","fusion",2000,"w",2,"dist.eder",51.6907779321572
"13","disco","fusion",500,"w",1,"dist.delta",51.3809664154492
"5","disco","fusion",100,"w",1,"dist.delta",51.2601715015508
"140","disco","fusion",2000,"c",4,"dist.minmax",51.2062439476232
"11","disco","fusion",500,"c",3,"dist.delta",50.8975411561618
"22","disco","fusion",1000,"w",2,"dist.delta",50.8968253968254
"99","disco","fusion",4000,"c",3,"dist.eder",50.8879766465973
"12","disco","fusion",500,"c",4,"dist.delta",50.8577533577534
"75","disco","fusion",1000,"c",3,"dist.eder",50.5678708264915
"132","disco","fusion",1000,"c",4,"dist.minmax",50.5651200651201
"76","disco","fusion",1000,"c",4,"dist.eder",50.4882952296745
"126","disco","fusion",500,"w",2,"dist.minmax",50.2477650063857
"71","disco","fusion",500,"w",3,"dist.eder",49.5202517788725
"135","disco","fusion",1000,"w",3,"dist.minmax",49.1897604311397
"124","disco","fusion",500,"c",4,"dist.minmax",48.8269336027957
"147","disco","fusion",3000,"c",3,"dist.minmax",48.7652660238867
"131","disco","fusion",1000,"c",3,"dist.minmax",48.4319326905534
"68","disco","fusion",500,"c",4,"dist.eder",48.4290907049528
"21","disco","fusion",1000,"w",1,"dist.delta",48.248691283174
"15","disco","fusion",500,"w",3,"dist.delta",48.0279918038539
"171","disco","fusion",100,"c",3,"dist.wurzburg",47.8210320968942
"139","disco","fusion",2000,"c",3,"dist.minmax",47.7660870419491
"87","disco","fusion",2000,"w",3,"dist.eder",47.7136752136752
"155","disco","fusion",4000,"c",3,"dist.minmax",47.7061527233941
"163","disco","fusion",5000,"c",3,"dist.minmax",47.7061527233941
"192","disco","fusion",1000,"w",4,"dist.wurzburg",47.6217843459223
"61","disco","fusion",100,"w",1,"dist.eder",47.3393400979608
"19","disco","fusion",1000,"c",3,"dist.delta",46.9794605139433
"4","disco","fusion",100,"c",4,"dist.delta",46.9597139769554
"35","disco","fusion",3000,"c",3,"dist.delta",46.6744207261449
"2","disco","fusion",100,"c",2,"dist.delta",46.6595511767926
"123","disco","fusion",500,"c",3,"dist.minmax",46.4011129355957
"94","disco","fusion",3000,"w",2,"dist.eder",46.3692616451237
"83","disco","fusion",2000,"c",3,"dist.eder",45.8903204075618
"91","disco","fusion",3000,"c",3,"dist.eder",45.5528188286809
"95","disco","fusion",3000,"w",3,"dist.eder",45.3166533338947
"102","disco","fusion",4000,"w",2,"dist.eder",45.3101483446311
"122","disco","fusion",500,"c",2,"dist.minmax",44.9222769567597
"130","disco","fusion",1000,"c",2,"dist.minmax",44.9222769567597
"138","disco","fusion",2000,"c",2,"dist.minmax",44.9222769567597
"146","disco","fusion",3000,"c",2,"dist.minmax",44.9222769567597
"154","disco","fusion",4000,"c",2,"dist.minmax",44.9222769567597
"162","disco","fusion",5000,"c",2,"dist.minmax",44.9222769567597
"117","disco","fusion",100,"w",1,"dist.minmax",44.8860469032883
"58","disco","fusion",100,"c",2,"dist.eder",44.8824891583512
"66","disco","fusion",500,"c",2,"dist.eder",44.8208215794423
"74","disco","fusion",1000,"c",2,"dist.eder",44.4731520076348
"82","disco","fusion",2000,"c",2,"dist.eder",44.4731520076348
"90","disco","fusion",3000,"c",2,"dist.eder",44.4731520076348
"98","disco","fusion",4000,"c",2,"dist.eder",44.4731520076348
"106","disco","fusion",5000,"c",2,"dist.eder",44.4731520076348
"45","disco","fusion",4000,"w",1,"dist.delta",44.4159684504512
"3","disco","fusion",100,"c",3,"dist.delta",44.1927287272115
"114","disco","fusion",100,"c",2,"dist.minmax",44.140730916593
"23","disco","fusion",1000,"w",3,"dist.delta",44.1165073751281
"30","disco","fusion",2000,"w",2,"dist.delta",43.5235218166253
"110","disco","fusion",5000,"w",2,"dist.eder",43.5092768023802
"46","disco","fusion",4000,"w",2,"dist.delta",43.2306920410369
"38","disco","fusion",3000,"w",2,"dist.delta",43.1530461875289
"115","disco","fusion",100,"c",3,"dist.minmax",43.1071604002639
"6","disco","fusion",100,"w",2,"dist.delta",43.0937364040812
"18","disco","fusion",1000,"c",2,"dist.delta",43.0735898839347
"26","disco","fusion",2000,"c",2,"dist.delta",43.0735898839347
"34","disco","fusion",3000,"c",2,"dist.delta",43.0735898839347
"42","disco","fusion",4000,"c",2,"dist.delta",43.0735898839347
"50","disco","fusion",5000,"c",2,"dist.delta",43.0735898839347
"127","disco","fusion",500,"w",3,"dist.minmax",43.0683901028729
"136","disco","fusion",1000,"w",4,"dist.minmax",42.7157312674554
"54","disco","fusion",5000,"w",2,"dist.delta",42.5068418171866
"27","disco","fusion",2000,"c",3,"dist.delta",42.3779139123967
"10","disco","fusion",500,"c",2,"dist.delta",41.9616577547612
"51","disco","fusion",5000,"c",3,"dist.delta",41.6368714299749
"59","disco","fusion",100,"c",3,"dist.eder",41.3292773637601
"116","disco","fusion",100,"c",4,"dist.minmax",41.304555597659
"62","disco","fusion",100,"w",2,"dist.eder",40.6575302092543
"184","disco","fusion",500,"w",4,"dist.wurzburg",39.7991593336421
"103","disco","fusion",4000,"w",3,"dist.eder",39.6159179262628
"31","disco","fusion",2000,"w",3,"dist.delta",39.5419350764178
"118","disco","fusion",100,"w",2,"dist.minmax",38.9413147516596
"57","disco","fusion",100,"c",1,"dist.eder",38.3560551836414
"65","disco","fusion",500,"c",1,"dist.eder",38.3560551836414
"73","disco","fusion",1000,"c",1,"dist.eder",38.3560551836414
"81","disco","fusion",2000,"c",1,"dist.eder",38.3560551836414
"89","disco","fusion",3000,"c",1,"dist.eder",38.3560551836414
"97","disco","fusion",4000,"c",1,"dist.eder",38.3560551836414
"105","disco","fusion",5000,"c",1,"dist.eder",38.3560551836414
"169","disco","fusion",100,"c",1,"dist.wurzburg",37.3220566151601
"177","disco","fusion",500,"c",1,"dist.wurzburg",37.3220566151601
