"","corpus","version","mfw","features","ngrams","distances","media"
"236","novelas-hispanoamericanas","fusion",1000,"c",4,"dist.wurzburg",87.1428571428571
"5","novelas-hispanoamericanas","fusion",100,"w",1,"dist.delta",86.25
"20","novelas-hispanoamericanas","fusion",1000,"c",4,"dist.delta",86.25
"84","novelas-hispanoamericanas","fusion",500,"c",4,"dist.eder",86.25
"92","novelas-hispanoamericanas","fusion",1000,"c",4,"dist.eder",86.25
"100","novelas-hispanoamericanas","fusion",2000,"c",4,"dist.eder",86.25
"103","novelas-hispanoamericanas","fusion",2000,"w",3,"dist.eder",86.25
"126","novelas-hispanoamericanas","fusion",5000,"w",2,"dist.eder",86.0714285714286
"134","novelas-hispanoamericanas","fusion",7000,"w",2,"dist.eder",86.0714285714286
"142","novelas-hispanoamericanas","fusion",10000,"w",2,"dist.eder",86.0714285714286
"166","novelas-hispanoamericanas","fusion",1000,"w",2,"dist.minmax",86.0714285714286
"259","novelas-hispanoamericanas","fusion",4000,"c",3,"dist.wurzburg",85.5357142857143
"85","novelas-hispanoamericanas","fusion",500,"w",1,"dist.eder",85
"12","novelas-hispanoamericanas","fusion",500,"c",4,"dist.delta",84.8214285714286
"23","novelas-hispanoamericanas","fusion",1000,"w",3,"dist.delta",84.8214285714286
"38","novelas-hispanoamericanas","fusion",3000,"w",2,"dist.delta",84.8214285714286
"252","novelas-hispanoamericanas","fusion",3000,"c",4,"dist.wurzburg",84.8214285714286
"29","novelas-hispanoamericanas","fusion",2000,"w",1,"dist.delta",84.6428571428571
"109","novelas-hispanoamericanas","fusion",3000,"w",1,"dist.eder",84.6428571428571
"260","novelas-hispanoamericanas","fusion",4000,"c",4,"dist.wurzburg",84.4642857142857
"28","novelas-hispanoamericanas","fusion",2000,"c",4,"dist.delta",83.75
"108","novelas-hispanoamericanas","fusion",3000,"c",4,"dist.eder",83.75
"116","novelas-hispanoamericanas","fusion",4000,"c",4,"dist.eder",83.75
"124","novelas-hispanoamericanas","fusion",5000,"c",4,"dist.eder",83.75
"132","novelas-hispanoamericanas","fusion",7000,"c",4,"dist.eder",83.75
"140","novelas-hispanoamericanas","fusion",10000,"c",4,"dist.eder",83.75
"180","novelas-hispanoamericanas","fusion",3000,"c",4,"dist.minmax",83.75
"188","novelas-hispanoamericanas","fusion",4000,"c",4,"dist.minmax",83.75
"196","novelas-hispanoamericanas","fusion",5000,"c",4,"dist.minmax",83.75
"204","novelas-hispanoamericanas","fusion",7000,"c",4,"dist.minmax",83.75
"212","novelas-hispanoamericanas","fusion",10000,"c",4,"dist.minmax",83.75
"167","novelas-hispanoamericanas","fusion",1000,"w",3,"dist.minmax",83.5714285714286
"44","novelas-hispanoamericanas","fusion",4000,"c",4,"dist.delta",83.5714285714286
"46","novelas-hispanoamericanas","fusion",4000,"w",2,"dist.delta",83.3928571428571
"174","novelas-hispanoamericanas","fusion",2000,"w",2,"dist.minmax",83.3928571428571
"223","novelas-hispanoamericanas","fusion",100,"w",3,"dist.wurzburg",83.2142857142857
"15","novelas-hispanoamericanas","fusion",500,"w",3,"dist.delta",82.5
"87","novelas-hispanoamericanas","fusion",500,"w",3,"dist.eder",82.5
"13","novelas-hispanoamericanas","fusion",500,"w",1,"dist.delta",82.3214285714286
"36","novelas-hispanoamericanas","fusion",3000,"c",4,"dist.delta",82.3214285714286
"111","novelas-hispanoamericanas","fusion",3000,"w",3,"dist.eder",82.3214285714286
"11","novelas-hispanoamericanas","fusion",500,"c",3,"dist.delta",82.1428571428571
"91","novelas-hispanoamericanas","fusion",1000,"c",3,"dist.eder",82.1428571428571
"156","novelas-hispanoamericanas","fusion",500,"c",4,"dist.minmax",82.1428571428571
"157","novelas-hispanoamericanas","fusion",500,"w",1,"dist.minmax",82.1428571428571
"164","novelas-hispanoamericanas","fusion",1000,"c",4,"dist.minmax",82.1428571428571
"165","novelas-hispanoamericanas","fusion",1000,"w",1,"dist.minmax",82.1428571428571
"172","novelas-hispanoamericanas","fusion",2000,"c",4,"dist.minmax",82.1428571428571
"192","novelas-hispanoamericanas","fusion",4000,"w",4,"dist.minmax",82.1428571428571
"200","novelas-hispanoamericanas","fusion",5000,"w",4,"dist.minmax",82.1428571428571
"208","novelas-hispanoamericanas","fusion",7000,"w",4,"dist.minmax",82.1428571428571
"216","novelas-hispanoamericanas","fusion",10000,"w",4,"dist.minmax",82.1428571428571
"54","novelas-hispanoamericanas","fusion",5000,"w",2,"dist.delta",81.9642857142857
"62","novelas-hispanoamericanas","fusion",7000,"w",2,"dist.delta",81.9642857142857
"70","novelas-hispanoamericanas","fusion",10000,"w",2,"dist.delta",81.9642857142857
"244","novelas-hispanoamericanas","fusion",2000,"c",4,"dist.wurzburg",81.9642857142857
"234","novelas-hispanoamericanas","fusion",1000,"c",2,"dist.wurzburg",81.7857142857143
"242","novelas-hispanoamericanas","fusion",2000,"c",2,"dist.wurzburg",81.7857142857143
"250","novelas-hispanoamericanas","fusion",3000,"c",2,"dist.wurzburg",81.7857142857143
"251","novelas-hispanoamericanas","fusion",3000,"c",3,"dist.wurzburg",81.7857142857143
"258","novelas-hispanoamericanas","fusion",4000,"c",2,"dist.wurzburg",81.7857142857143
"266","novelas-hispanoamericanas","fusion",5000,"c",2,"dist.wurzburg",81.7857142857143
