"","corpus","version","mfw","features","ngrams","distances","media"
"155","disco","only-tokens",4000,"c",3,"dist.minmax",43.1160442367339
"51","disco","only-tokens",5000,"c",3,"dist.delta",42.812021949953
"74","disco","only-tokens",1000,"c",2,"dist.eder",42.785461664772
"82","disco","only-tokens",2000,"c",2,"dist.eder",42.785461664772
"90","disco","only-tokens",3000,"c",2,"dist.eder",42.785461664772
"98","disco","only-tokens",4000,"c",2,"dist.eder",42.785461664772
"106","disco","only-tokens",5000,"c",2,"dist.eder",42.785461664772
"159","disco","only-tokens",4000,"w",3,"dist.minmax",42.4547738340842
"91","disco","only-tokens",3000,"c",3,"dist.eder",42.4263890643201
"147","disco","only-tokens",3000,"c",3,"dist.minmax",42.3885310092207
"66","disco","only-tokens",500,"c",2,"dist.eder",42.0294584087688
"139","disco","only-tokens",2000,"c",3,"dist.minmax",42.0181606388503
"215","disco","only-tokens",4000,"w",3,"dist.wurzburg",41.7539261504779
"156","disco","only-tokens",4000,"c",4,"dist.minmax",41.7376461341979
"27","disco","only-tokens",2000,"c",3,"dist.delta",41.6988758368069
"140","disco","only-tokens",2000,"c",4,"dist.minmax",41.6979635945153
"207","disco","only-tokens",3000,"w",3,"dist.wurzburg",41.6715085680603
"84","disco","only-tokens",2000,"c",4,"dist.eder",41.3957657923175
"148","disco","only-tokens",3000,"c",4,"dist.minmax",40.9449075828386
"151","disco","only-tokens",3000,"w",3,"dist.minmax",40.5989572368883
"67","disco","only-tokens",500,"c",3,"dist.eder",40.5877647256958
"83","disco","only-tokens",2000,"c",3,"dist.eder",40.2306218685529
"70","disco","only-tokens",500,"w",2,"dist.eder",39.9501073639005
"199","disco","only-tokens",2000,"w",3,"dist.wurzburg",39.8961798099729
"122","disco","only-tokens",500,"c",2,"dist.minmax",39.7939034145931
"130","disco","only-tokens",1000,"c",2,"dist.minmax",39.7939034145931
"138","disco","only-tokens",2000,"c",2,"dist.minmax",39.7939034145931
"146","disco","only-tokens",3000,"c",2,"dist.minmax",39.7939034145931
"154","disco","only-tokens",4000,"c",2,"dist.minmax",39.7939034145931
"162","disco","only-tokens",5000,"c",2,"dist.minmax",39.7939034145931
"131","disco","only-tokens",1000,"c",3,"dist.minmax",39.1204229997333
"10","disco","only-tokens",500,"c",2,"dist.delta",38.7594206559724
