"","corpus","version","mfw","features","ngrams","distances","media"
"185","cuentos-espanoles","fusion",4000,"c",1,"dist.minmax",65.6666666666667
"193","cuentos-espanoles","fusion",5000,"c",1,"dist.minmax",65.6666666666667
"201","cuentos-espanoles","fusion",7000,"c",1,"dist.minmax",65.6666666666667
"209","cuentos-espanoles","fusion",10000,"c",1,"dist.minmax",65.6666666666667
"1","cuentos-espanoles","fusion",100,"c",1,"dist.delta",65
"9","cuentos-espanoles","fusion",500,"c",1,"dist.delta",65
"17","cuentos-espanoles","fusion",1000,"c",1,"dist.delta",65
"25","cuentos-espanoles","fusion",2000,"c",1,"dist.delta",65
"33","cuentos-espanoles","fusion",3000,"c",1,"dist.delta",65
"41","cuentos-espanoles","fusion",4000,"c",1,"dist.delta",65
"49","cuentos-espanoles","fusion",5000,"c",1,"dist.delta",65
"57","cuentos-espanoles","fusion",7000,"c",1,"dist.delta",65
"65","cuentos-espanoles","fusion",10000,"c",1,"dist.delta",65
