"","corpus","version","mfw","features","ngrams","distances","media"
"48","novelas-espanolas","annotation",4000,"w",4,"dist.delta",73.2109557109557
"120","novelas-espanolas","annotation",4000,"w",4,"dist.eder",73.2109557109557
"128","novelas-espanolas","annotation",5000,"w",4,"dist.eder",73.2109557109557
"136","novelas-espanolas","annotation",7000,"w",4,"dist.eder",73.2109557109557
"144","novelas-espanolas","annotation",10000,"w",4,"dist.eder",73.2109557109557
"30","novelas-espanolas","annotation",2000,"w",2,"dist.delta",73.1585081585082
"39","novelas-espanolas","annotation",3000,"w",3,"dist.delta",73.0827505827506
"47","novelas-espanolas","annotation",4000,"w",3,"dist.delta",73.0827505827506
"7","novelas-espanolas","annotation",100,"w",3,"dist.delta",72.5291375291375
"223","novelas-espanolas","annotation",100,"w",3,"dist.wurzburg",72.5291375291375
"222","novelas-espanolas","annotation",100,"w",2,"dist.wurzburg",72.4533799533799
"56","novelas-espanolas","annotation",5000,"w",4,"dist.delta",72.4417249417249
"64","novelas-espanolas","annotation",7000,"w",4,"dist.delta",72.4417249417249
"72","novelas-espanolas","annotation",10000,"w",4,"dist.delta",72.4417249417249
"79","novelas-espanolas","annotation",100,"w",3,"dist.eder",71.6958041958042
"77","novelas-espanolas","annotation",100,"w",1,"dist.eder",70.990675990676
"55","novelas-espanolas","annotation",5000,"w",3,"dist.delta",70.6468531468531
"63","novelas-espanolas","annotation",7000,"w",3,"dist.delta",70.6468531468531
"71","novelas-espanolas","annotation",10000,"w",3,"dist.delta",70.6468531468531
"219","novelas-espanolas","annotation",100,"c",3,"dist.wurzburg",70.2331002331002
"74","novelas-espanolas","annotation",100,"c",2,"dist.eder",70.0932400932401
"82","novelas-espanolas","annotation",500,"c",2,"dist.eder",70.0932400932401
"90","novelas-espanolas","annotation",1000,"c",2,"dist.eder",70.0932400932401
"98","novelas-espanolas","annotation",2000,"c",2,"dist.eder",70.0932400932401
"106","novelas-espanolas","annotation",3000,"c",2,"dist.eder",70.0932400932401
"114","novelas-espanolas","annotation",4000,"c",2,"dist.eder",70.0932400932401
"122","novelas-espanolas","annotation",5000,"c",2,"dist.eder",70.0932400932401
"130","novelas-espanolas","annotation",7000,"c",2,"dist.eder",70.0932400932401
"138","novelas-espanolas","annotation",10000,"c",2,"dist.eder",70.0932400932401
"38","novelas-espanolas","annotation",3000,"w",2,"dist.delta",69.7610722610723
"46","novelas-espanolas","annotation",4000,"w",2,"dist.delta",69.7610722610723
"54","novelas-espanolas","annotation",5000,"w",2,"dist.delta",69.7610722610723
