"","corpus","version","mfw","features","ngrams","distances","media"
"222","novelas-hispanoamericanas","only-tokens",100,"w",2,"dist.wurzburg",85
"271","novelas-hispanoamericanas","only-tokens",5000,"w",3,"dist.wurzburg",85
"279","novelas-hispanoamericanas","only-tokens",7000,"w",3,"dist.wurzburg",85
"287","novelas-hispanoamericanas","only-tokens",10000,"w",3,"dist.wurzburg",85
"86","novelas-hispanoamericanas","only-tokens",500,"w",2,"dist.eder",84.8214285714286
"219","novelas-hispanoamericanas","only-tokens",100,"c",3,"dist.wurzburg",84.8214285714286
"239","novelas-hispanoamericanas","only-tokens",1000,"w",3,"dist.wurzburg",84.8214285714286
"116","novelas-hispanoamericanas","only-tokens",4000,"c",4,"dist.eder",84.8214285714286
"124","novelas-hispanoamericanas","only-tokens",5000,"c",4,"dist.eder",84.8214285714286
"132","novelas-hispanoamericanas","only-tokens",7000,"c",4,"dist.eder",84.8214285714286
"140","novelas-hispanoamericanas","only-tokens",10000,"c",4,"dist.eder",84.8214285714286
"196","novelas-hispanoamericanas","only-tokens",5000,"c",4,"dist.minmax",84.8214285714286
"204","novelas-hispanoamericanas","only-tokens",7000,"c",4,"dist.minmax",84.8214285714286
"212","novelas-hispanoamericanas","only-tokens",10000,"c",4,"dist.minmax",84.8214285714286
"247","novelas-hispanoamericanas","only-tokens",2000,"w",3,"dist.wurzburg",83.75
"3","novelas-hispanoamericanas","only-tokens",100,"c",3,"dist.delta",83.5714285714286
"20","novelas-hispanoamericanas","only-tokens",1000,"c",4,"dist.delta",83.5714285714286
"28","novelas-hispanoamericanas","only-tokens",2000,"c",4,"dist.delta",83.5714285714286
"36","novelas-hispanoamericanas","only-tokens",3000,"c",4,"dist.delta",83.5714285714286
"52","novelas-hispanoamericanas","only-tokens",5000,"c",4,"dist.delta",83.5714285714286
"60","novelas-hispanoamericanas","only-tokens",7000,"c",4,"dist.delta",83.5714285714286
"68","novelas-hispanoamericanas","only-tokens",10000,"c",4,"dist.delta",83.5714285714286
"92","novelas-hispanoamericanas","only-tokens",1000,"c",4,"dist.eder",83.5714285714286
"108","novelas-hispanoamericanas","only-tokens",3000,"c",4,"dist.eder",83.5714285714286
"164","novelas-hispanoamericanas","only-tokens",1000,"c",4,"dist.minmax",83.5714285714286
"172","novelas-hispanoamericanas","only-tokens",2000,"c",4,"dist.minmax",83.5714285714286
"174","novelas-hispanoamericanas","only-tokens",2000,"w",2,"dist.minmax",83.5714285714286
"181","novelas-hispanoamericanas","only-tokens",3000,"w",1,"dist.minmax",83.5714285714286
"182","novelas-hispanoamericanas","only-tokens",3000,"w",2,"dist.minmax",83.5714285714286
"189","novelas-hispanoamericanas","only-tokens",4000,"w",1,"dist.minmax",83.5714285714286
"190","novelas-hispanoamericanas","only-tokens",4000,"w",2,"dist.minmax",83.5714285714286
"197","novelas-hispanoamericanas","only-tokens",5000,"w",1,"dist.minmax",83.5714285714286
"198","novelas-hispanoamericanas","only-tokens",5000,"w",2,"dist.minmax",83.5714285714286
"205","novelas-hispanoamericanas","only-tokens",7000,"w",1,"dist.minmax",83.5714285714286
"206","novelas-hispanoamericanas","only-tokens",7000,"w",2,"dist.minmax",83.5714285714286
"213","novelas-hispanoamericanas","only-tokens",10000,"w",1,"dist.minmax",83.5714285714286
"214","novelas-hispanoamericanas","only-tokens",10000,"w",2,"dist.minmax",83.5714285714286
"77","novelas-hispanoamericanas","only-tokens",100,"w",1,"dist.eder",83.5714285714286
"252","novelas-hispanoamericanas","only-tokens",3000,"c",4,"dist.wurzburg",83.5714285714286
"255","novelas-hispanoamericanas","only-tokens",3000,"w",3,"dist.wurzburg",82.5
"259","novelas-hispanoamericanas","only-tokens",4000,"c",3,"dist.wurzburg",82.5
"44","novelas-hispanoamericanas","only-tokens",4000,"c",4,"dist.delta",82.3214285714286
"158","novelas-hispanoamericanas","only-tokens",500,"w",2,"dist.minmax",82.3214285714286
"166","novelas-hispanoamericanas","only-tokens",1000,"w",2,"dist.minmax",82.3214285714286
"180","novelas-hispanoamericanas","only-tokens",3000,"c",4,"dist.minmax",82.3214285714286
"188","novelas-hispanoamericanas","only-tokens",4000,"c",4,"dist.minmax",82.3214285714286
"251","novelas-hispanoamericanas","only-tokens",3000,"c",3,"dist.wurzburg",82.3214285714286
"268","novelas-hispanoamericanas","only-tokens",5000,"c",4,"dist.wurzburg",82.3214285714286
"276","novelas-hispanoamericanas","only-tokens",7000,"c",4,"dist.wurzburg",82.3214285714286
"284","novelas-hispanoamericanas","only-tokens",10000,"c",4,"dist.wurzburg",82.3214285714286
"157","novelas-hispanoamericanas","only-tokens",500,"w",1,"dist.minmax",82.1428571428571
"46","novelas-hispanoamericanas","only-tokens",4000,"w",2,"dist.delta",81.0714285714286
"147","novelas-hispanoamericanas","only-tokens",100,"c",3,"dist.minmax",81.0714285714286
"155","novelas-hispanoamericanas","only-tokens",500,"c",3,"dist.minmax",81.0714285714286
"176","novelas-hispanoamericanas","only-tokens",2000,"w",4,"dist.minmax",80.8928571428571
"192","novelas-hispanoamericanas","only-tokens",4000,"w",4,"dist.minmax",80.8928571428571
"4","novelas-hispanoamericanas","only-tokens",100,"c",4,"dist.delta",79.8214285714286
"12","novelas-hispanoamericanas","only-tokens",500,"c",4,"dist.delta",79.8214285714286
"54","novelas-hispanoamericanas","only-tokens",5000,"w",2,"dist.delta",79.8214285714286
"62","novelas-hispanoamericanas","only-tokens",7000,"w",2,"dist.delta",79.8214285714286
"70","novelas-hispanoamericanas","only-tokens",10000,"w",2,"dist.delta",79.8214285714286
"75","novelas-hispanoamericanas","only-tokens",100,"c",3,"dist.eder",79.8214285714286
