"","corpus","version","mfw","features","ngrams","distances","media"
"153","prosa-SdO","only-tokens",500,"c",1,"dist.minmax",67.5
"154","prosa-SdO","only-tokens",500,"c",2,"dist.minmax",67.5
"159","prosa-SdO","only-tokens",500,"w",3,"dist.minmax",67.5
"161","prosa-SdO","only-tokens",1000,"c",1,"dist.minmax",67.5
"162","prosa-SdO","only-tokens",1000,"c",2,"dist.minmax",67.5
"169","prosa-SdO","only-tokens",2000,"c",1,"dist.minmax",67.5
"170","prosa-SdO","only-tokens",2000,"c",2,"dist.minmax",67.5
"177","prosa-SdO","only-tokens",3000,"c",1,"dist.minmax",67.5
"178","prosa-SdO","only-tokens",3000,"c",2,"dist.minmax",67.5
"185","prosa-SdO","only-tokens",4000,"c",1,"dist.minmax",67.5
"186","prosa-SdO","only-tokens",4000,"c",2,"dist.minmax",67.5
"193","prosa-SdO","only-tokens",5000,"c",1,"dist.minmax",67.5
"194","prosa-SdO","only-tokens",5000,"c",2,"dist.minmax",67.5
"201","prosa-SdO","only-tokens",7000,"c",1,"dist.minmax",67.5
"202","prosa-SdO","only-tokens",7000,"c",2,"dist.minmax",67.5
"209","prosa-SdO","only-tokens",10000,"c",1,"dist.minmax",67.5
"210","prosa-SdO","only-tokens",10000,"c",2,"dist.minmax",67.5
"217","prosa-SdO","only-tokens",100,"c",1,"dist.wurzburg",67.5
"218","prosa-SdO","only-tokens",100,"c",2,"dist.wurzburg",67.5
"225","prosa-SdO","only-tokens",500,"c",1,"dist.wurzburg",67.5
"233","prosa-SdO","only-tokens",1000,"c",1,"dist.wurzburg",67.5
"241","prosa-SdO","only-tokens",2000,"c",1,"dist.wurzburg",67.5
"249","prosa-SdO","only-tokens",3000,"c",1,"dist.wurzburg",67.5
"257","prosa-SdO","only-tokens",4000,"c",1,"dist.wurzburg",67.5
"265","prosa-SdO","only-tokens",5000,"c",1,"dist.wurzburg",67.5
"273","prosa-SdO","only-tokens",7000,"c",1,"dist.wurzburg",67.5
"281","prosa-SdO","only-tokens",10000,"c",1,"dist.wurzburg",67.5
"5","prosa-SdO","only-tokens",100,"w",1,"dist.delta",66.6666666666667
"12","prosa-SdO","only-tokens",500,"c",4,"dist.delta",66.6666666666667
"80","prosa-SdO","only-tokens",100,"w",4,"dist.eder",66.6666666666667
"232","prosa-SdO","only-tokens",500,"w",4,"dist.wurzburg",65
"1","prosa-SdO","only-tokens",100,"c",1,"dist.delta",64.1666666666667
"2","prosa-SdO","only-tokens",100,"c",2,"dist.delta",64.1666666666667
"3","prosa-SdO","only-tokens",100,"c",3,"dist.delta",64.1666666666667
"9","prosa-SdO","only-tokens",500,"c",1,"dist.delta",64.1666666666667
"11","prosa-SdO","only-tokens",500,"c",3,"dist.delta",64.1666666666667
"17","prosa-SdO","only-tokens",1000,"c",1,"dist.delta",64.1666666666667
"18","prosa-SdO","only-tokens",1000,"c",2,"dist.delta",64.1666666666667
"25","prosa-SdO","only-tokens",2000,"c",1,"dist.delta",64.1666666666667
"26","prosa-SdO","only-tokens",2000,"c",2,"dist.delta",64.1666666666667
"33","prosa-SdO","only-tokens",3000,"c",1,"dist.delta",64.1666666666667
"34","prosa-SdO","only-tokens",3000,"c",2,"dist.delta",64.1666666666667
