"","corpus","version","mfw","features","ngrams","distances","media"
"96","teatro-sgo","annotation",3000,"w",4,"dist.eder",55.25
"104","teatro-sgo","annotation",4000,"w",4,"dist.eder",55.25
"112","teatro-sgo","annotation",5000,"w",4,"dist.eder",55.25
"13","teatro-sgo","annotation",500,"w",1,"dist.delta",54.75
"21","teatro-sgo","annotation",1000,"w",1,"dist.delta",54.75
"29","teatro-sgo","annotation",2000,"w",1,"dist.delta",54.75
"37","teatro-sgo","annotation",3000,"w",1,"dist.delta",54.75
"45","teatro-sgo","annotation",4000,"w",1,"dist.delta",54.75
"53","teatro-sgo","annotation",5000,"w",1,"dist.delta",54.75
"174","teatro-sgo","annotation",100,"w",2,"dist.wurzburg",54.25
"175","teatro-sgo","annotation",100,"w",3,"dist.wurzburg",54
"84","teatro-sgo","annotation",2000,"c",4,"dist.eder",53.75
"92","teatro-sgo","annotation",3000,"c",4,"dist.eder",53.75
"100","teatro-sgo","annotation",4000,"c",4,"dist.eder",53.75
"108","teatro-sgo","annotation",5000,"c",4,"dist.eder",53.75
"72","teatro-sgo","annotation",500,"w",4,"dist.eder",53.5
"173","teatro-sgo","annotation",100,"w",1,"dist.wurzburg",53.5
"120","teatro-sgo","annotation",100,"w",4,"dist.minmax",52.75
"124","teatro-sgo","annotation",500,"c",4,"dist.minmax",52.75
"132","teatro-sgo","annotation",1000,"c",4,"dist.minmax",52.75
"140","teatro-sgo","annotation",2000,"c",4,"dist.minmax",52.75
"148","teatro-sgo","annotation",3000,"c",4,"dist.minmax",52.75
"156","teatro-sgo","annotation",4000,"c",4,"dist.minmax",52.75
"164","teatro-sgo","annotation",5000,"c",4,"dist.minmax",52.75
"20","teatro-sgo","annotation",1000,"c",4,"dist.delta",52.25
"47","teatro-sgo","annotation",4000,"w",3,"dist.delta",52.25
"176","teatro-sgo","annotation",100,"w",4,"dist.wurzburg",52.25
"8","teatro-sgo","annotation",100,"w",4,"dist.delta",51.5
"63","teatro-sgo","annotation",100,"w",3,"dist.eder",51.5
"28","teatro-sgo","annotation",2000,"c",4,"dist.delta",51
"36","teatro-sgo","annotation",3000,"c",4,"dist.delta",51
"44","teatro-sgo","annotation",4000,"c",4,"dist.delta",51
"52","teatro-sgo","annotation",5000,"c",4,"dist.delta",51
"55","teatro-sgo","annotation",5000,"w",3,"dist.delta",51
"69","teatro-sgo","annotation",500,"w",1,"dist.eder",50.75
"77","teatro-sgo","annotation",1000,"w",1,"dist.eder",50.75
"85","teatro-sgo","annotation",2000,"w",1,"dist.eder",50.75
"93","teatro-sgo","annotation",3000,"w",1,"dist.eder",50.75
"101","teatro-sgo","annotation",4000,"w",1,"dist.eder",50.75
"109","teatro-sgo","annotation",5000,"w",1,"dist.eder",50.75
"6","teatro-sgo","annotation",100,"w",2,"dist.delta",50.5
"64","teatro-sgo","annotation",100,"w",4,"dist.eder",50.5
"94","teatro-sgo","annotation",3000,"w",2,"dist.eder",49.25
"102","teatro-sgo","annotation",4000,"w",2,"dist.eder",49.25
"110","teatro-sgo","annotation",5000,"w",2,"dist.eder",49.25
"119","teatro-sgo","annotation",100,"w",3,"dist.minmax",48.5
"11","teatro-sgo","annotation",500,"c",3,"dist.delta",48.25
"19","teatro-sgo","annotation",1000,"c",3,"dist.delta",48.25
"27","teatro-sgo","annotation",2000,"c",3,"dist.delta",48.25
"35","teatro-sgo","annotation",3000,"c",3,"dist.delta",48.25
"43","teatro-sgo","annotation",4000,"c",3,"dist.delta",48.25
"51","teatro-sgo","annotation",5000,"c",3,"dist.delta",48.25
"170","teatro-sgo","annotation",100,"c",2,"dist.wurzburg",47.5
"48","teatro-sgo","annotation",4000,"w",4,"dist.delta",47
"30","teatro-sgo","annotation",2000,"w",2,"dist.delta",46.75
"62","teatro-sgo","annotation",100,"w",2,"dist.eder",46.5
"118","teatro-sgo","annotation",100,"w",2,"dist.minmax",46.5
"61","teatro-sgo","annotation",100,"w",1,"dist.eder",45.75
"5","teatro-sgo","annotation",100,"w",1,"dist.delta",45.5
"67","teatro-sgo","annotation",500,"c",3,"dist.eder",45.5
"75","teatro-sgo","annotation",1000,"c",3,"dist.eder",45.5
"83","teatro-sgo","annotation",2000,"c",3,"dist.eder",45.5
"91","teatro-sgo","annotation",3000,"c",3,"dist.eder",45.5
"99","teatro-sgo","annotation",4000,"c",3,"dist.eder",45.5
"107","teatro-sgo","annotation",5000,"c",3,"dist.eder",45.5
"38","teatro-sgo","annotation",3000,"w",2,"dist.delta",45
"46","teatro-sgo","annotation",4000,"w",2,"dist.delta",45
"54","teatro-sgo","annotation",5000,"w",2,"dist.delta",45
"116","teatro-sgo","annotation",100,"c",4,"dist.minmax",44.5
"172","teatro-sgo","annotation",100,"c",4,"dist.wurzburg",44.5
"4","teatro-sgo","annotation",100,"c",4,"dist.delta",44.25
"68","teatro-sgo","annotation",500,"c",4,"dist.eder",44.25
"178","teatro-sgo","annotation",500,"c",2,"dist.wurzburg",44
"186","teatro-sgo","annotation",1000,"c",2,"dist.wurzburg",44
"194","teatro-sgo","annotation",2000,"c",2,"dist.wurzburg",44
"202","teatro-sgo","annotation",3000,"c",2,"dist.wurzburg",44
"210","teatro-sgo","annotation",4000,"c",2,"dist.wurzburg",44
"218","teatro-sgo","annotation",5000,"c",2,"dist.wurzburg",44
"3","teatro-sgo","annotation",100,"c",3,"dist.delta",43.5
"123","teatro-sgo","annotation",500,"c",3,"dist.minmax",42.25
"131","teatro-sgo","annotation",1000,"c",3,"dist.minmax",42.25
"139","teatro-sgo","annotation",2000,"c",3,"dist.minmax",42.25
"147","teatro-sgo","annotation",3000,"c",3,"dist.minmax",42.25
"155","teatro-sgo","annotation",4000,"c",3,"dist.minmax",42.25
"163","teatro-sgo","annotation",5000,"c",3,"dist.minmax",42.25
"60","teatro-sgo","annotation",100,"c",4,"dist.eder",41.5
"171","teatro-sgo","annotation",100,"c",3,"dist.wurzburg",41.5
"58","teatro-sgo","annotation",100,"c",2,"dist.eder",40
"66","teatro-sgo","annotation",500,"c",2,"dist.eder",40
"74","teatro-sgo","annotation",1000,"c",2,"dist.eder",40
"82","teatro-sgo","annotation",2000,"c",2,"dist.eder",40
"90","teatro-sgo","annotation",3000,"c",2,"dist.eder",40
"98","teatro-sgo","annotation",4000,"c",2,"dist.eder",40
"106","teatro-sgo","annotation",5000,"c",2,"dist.eder",40
"59","teatro-sgo","annotation",100,"c",3,"dist.eder",39.25
"117","teatro-sgo","annotation",100,"w",1,"dist.minmax",39.25
"125","teatro-sgo","annotation",500,"w",1,"dist.minmax",39.25
"133","teatro-sgo","annotation",1000,"w",1,"dist.minmax",39.25
"141","teatro-sgo","annotation",2000,"w",1,"dist.minmax",39.25
"149","teatro-sgo","annotation",3000,"w",1,"dist.minmax",39.25
"157","teatro-sgo","annotation",4000,"w",1,"dist.minmax",39.25
"165","teatro-sgo","annotation",5000,"w",1,"dist.minmax",39.25
"115","teatro-sgo","annotation",100,"c",3,"dist.minmax",37.5
"2","teatro-sgo","annotation",100,"c",2,"dist.delta",35.75
"10","teatro-sgo","annotation",500,"c",2,"dist.delta",33.5
"18","teatro-sgo","annotation",1000,"c",2,"dist.delta",33.5
"26","teatro-sgo","annotation",2000,"c",2,"dist.delta",33.5
"34","teatro-sgo","annotation",3000,"c",2,"dist.delta",33.5
"42","teatro-sgo","annotation",4000,"c",2,"dist.delta",33.5
"50","teatro-sgo","annotation",5000,"c",2,"dist.delta",33.5
"1","teatro-sgo","annotation",100,"c",1,"dist.delta",32.75
"9","teatro-sgo","annotation",500,"c",1,"dist.delta",32.75
"17","teatro-sgo","annotation",1000,"c",1,"dist.delta",32.75
"25","teatro-sgo","annotation",2000,"c",1,"dist.delta",32.75
"33","teatro-sgo","annotation",3000,"c",1,"dist.delta",32.75
"41","teatro-sgo","annotation",4000,"c",1,"dist.delta",32.75
"49","teatro-sgo","annotation",5000,"c",1,"dist.delta",32.75
"114","teatro-sgo","annotation",100,"c",2,"dist.minmax",31.75
"122","teatro-sgo","annotation",500,"c",2,"dist.minmax",31.75
"130","teatro-sgo","annotation",1000,"c",2,"dist.minmax",31.75
"138","teatro-sgo","annotation",2000,"c",2,"dist.minmax",31.75
"146","teatro-sgo","annotation",3000,"c",2,"dist.minmax",31.75
"154","teatro-sgo","annotation",4000,"c",2,"dist.minmax",31.75
"162","teatro-sgo","annotation",5000,"c",2,"dist.minmax",31.75
"169","teatro-sgo","annotation",100,"c",1,"dist.wurzburg",29.25
"177","teatro-sgo","annotation",500,"c",1,"dist.wurzburg",29.25
"185","teatro-sgo","annotation",1000,"c",1,"dist.wurzburg",29.25
"193","teatro-sgo","annotation",2000,"c",1,"dist.wurzburg",29.25
"201","teatro-sgo","annotation",3000,"c",1,"dist.wurzburg",29.25
"209","teatro-sgo","annotation",4000,"c",1,"dist.wurzburg",29.25
"217","teatro-sgo","annotation",5000,"c",1,"dist.wurzburg",29.25
"113","teatro-sgo","annotation",100,"c",1,"dist.minmax",27.25
"121","teatro-sgo","annotation",500,"c",1,"dist.minmax",27.25
"129","teatro-sgo","annotation",1000,"c",1,"dist.minmax",27.25
"137","teatro-sgo","annotation",2000,"c",1,"dist.minmax",27.25
"145","teatro-sgo","annotation",3000,"c",1,"dist.minmax",27.25
"153","teatro-sgo","annotation",4000,"c",1,"dist.minmax",27.25
"161","teatro-sgo","annotation",5000,"c",1,"dist.minmax",27.25
"57","teatro-sgo","annotation",100,"c",1,"dist.eder",23
"65","teatro-sgo","annotation",500,"c",1,"dist.eder",23
"73","teatro-sgo","annotation",1000,"c",1,"dist.eder",23
"81","teatro-sgo","annotation",2000,"c",1,"dist.eder",23
"89","teatro-sgo","annotation",3000,"c",1,"dist.eder",23
"97","teatro-sgo","annotation",4000,"c",1,"dist.eder",23
"105","teatro-sgo","annotation",5000,"c",1,"dist.eder",23
