"","corpus","version","mfw","features","ngrams","distances","media"
"178","novelas-espanolas","annotation",500,"c",2,"dist.wurzburg",78.3974358974359
"186","novelas-espanolas","annotation",1000,"c",2,"dist.wurzburg",78.3974358974359
"194","novelas-espanolas","annotation",2000,"c",2,"dist.wurzburg",78.3974358974359
"202","novelas-espanolas","annotation",3000,"c",2,"dist.wurzburg",78.3974358974359
"210","novelas-espanolas","annotation",4000,"c",2,"dist.wurzburg",78.3974358974359
"218","novelas-espanolas","annotation",5000,"c",2,"dist.wurzburg",78.3974358974359
"32","novelas-espanolas","annotation",2000,"w",4,"dist.delta",78.2692307692308
"16","novelas-espanolas","annotation",500,"w",4,"dist.delta",77.5641025641026
"23","novelas-espanolas","annotation",1000,"w",3,"dist.delta",77.5641025641026
"24","novelas-espanolas","annotation",1000,"w",4,"dist.delta",77.5641025641026
"71","novelas-espanolas","annotation",500,"w",3,"dist.eder",77.5
"95","novelas-espanolas","annotation",3000,"w",3,"dist.eder",77.5
"30","novelas-espanolas","annotation",2000,"w",2,"dist.delta",76.8589743589744
"80","novelas-espanolas","annotation",1000,"w",4,"dist.eder",76.7948717948718
"88","novelas-espanolas","annotation",2000,"w",4,"dist.eder",76.7948717948718
"224","novelas-espanolas","annotation",5000,"w",4,"dist.wurzburg",76.7948717948718
"31","novelas-espanolas","annotation",2000,"w",3,"dist.delta",76.7307692307692
"12","novelas-espanolas","annotation",500,"c",4,"dist.delta",76.6666666666667
"69","novelas-espanolas","annotation",500,"w",1,"dist.eder",76.6666666666667
"77","novelas-espanolas","annotation",1000,"w",1,"dist.eder",76.6666666666667
"85","novelas-espanolas","annotation",2000,"w",1,"dist.eder",76.6666666666667
"93","novelas-espanolas","annotation",3000,"w",1,"dist.eder",76.6666666666667
"101","novelas-espanolas","annotation",4000,"w",1,"dist.eder",76.6666666666667
"109","novelas-espanolas","annotation",5000,"w",1,"dist.eder",76.6666666666667
"72","novelas-espanolas","annotation",500,"w",4,"dist.eder",75.9615384615385
"96","novelas-espanolas","annotation",3000,"w",4,"dist.eder",75.9615384615385
"103","novelas-espanolas","annotation",4000,"w",3,"dist.eder",75.9615384615385
"111","novelas-espanolas","annotation",5000,"w",3,"dist.eder",75.9615384615385
"170","novelas-espanolas","annotation",100,"c",2,"dist.wurzburg",75.8974358974359
"5","novelas-espanolas","annotation",100,"w",1,"dist.delta",75.2564102564103
