"","corpus","version","mfw","features","ngrams","distances","media"
"40","teatro-sgo","combination",3000,"w",4,"dist.delta",67.0833333333333
"92","teatro-sgo","combination",3000,"c",4,"dist.eder",67.0833333333333
"195","teatro-sgo","combination",2000,"c",3,"dist.wurzburg",67.0555555555556
"102","teatro-sgo","combination",4000,"w",2,"dist.eder",66.9444444444444
"72","teatro-sgo","combination",500,"w",4,"dist.eder",66.3055555555556
"127","teatro-sgo","combination",500,"w",3,"dist.minmax",66.3055555555556
"143","teatro-sgo","combination",2000,"w",3,"dist.minmax",66.3055555555556
"151","teatro-sgo","combination",3000,"w",3,"dist.minmax",66.3055555555556
"166","teatro-sgo","combination",5000,"w",2,"dist.minmax",66.3055555555556
"179","teatro-sgo","combination",500,"c",3,"dist.wurzburg",66.1944444444444
"88","teatro-sgo","combination",2000,"w",4,"dist.eder",66.0833333333333
"38","teatro-sgo","combination",3000,"w",2,"dist.delta",65.8333333333333
"104","teatro-sgo","combination",4000,"w",4,"dist.eder",65.8333333333333
"135","teatro-sgo","combination",1000,"w",3,"dist.minmax",65.3055555555556
"159","teatro-sgo","combination",4000,"w",3,"dist.minmax",65.1944444444444
"167","teatro-sgo","combination",5000,"w",3,"dist.minmax",65.1944444444444
"54","teatro-sgo","combination",5000,"w",2,"dist.delta",64.9444444444444
"96","teatro-sgo","combination",3000,"w",4,"dist.eder",64.8333333333333
"173","teatro-sgo","combination",100,"w",1,"dist.wurzburg",64.3055555555556
"19","teatro-sgo","combination",1000,"c",3,"dist.delta",64.0833333333333
"20","teatro-sgo","combination",1000,"c",4,"dist.delta",64.0833333333333
"55","teatro-sgo","combination",5000,"w",3,"dist.delta",64.0833333333333
"78","teatro-sgo","combination",1000,"w",2,"dist.eder",64.0833333333333
"83","teatro-sgo","combination",2000,"c",3,"dist.eder",64.0833333333333
"84","teatro-sgo","combination",2000,"c",4,"dist.eder",64.0833333333333
"91","teatro-sgo","combination",3000,"c",3,"dist.eder",64.0833333333333
"16","teatro-sgo","combination",500,"w",4,"dist.delta",64.0555555555556
"24","teatro-sgo","combination",1000,"w",4,"dist.delta",63.8333333333333
"32","teatro-sgo","combination",2000,"w",4,"dist.delta",63.8333333333333
"39","teatro-sgo","combination",3000,"w",3,"dist.delta",63.0833333333333
"87","teatro-sgo","combination",2000,"w",3,"dist.eder",63.0833333333333
"140","teatro-sgo","combination",2000,"c",4,"dist.minmax",63.0833333333333
"148","teatro-sgo","combination",3000,"c",4,"dist.minmax",63.0833333333333
"149","teatro-sgo","combination",3000,"w",1,"dist.minmax",63.0833333333333
"156","teatro-sgo","combination",4000,"c",4,"dist.minmax",63.0833333333333
"157","teatro-sgo","combination",4000,"w",1,"dist.minmax",63.0833333333333
"158","teatro-sgo","combination",4000,"w",2,"dist.minmax",63.0833333333333
"164","teatro-sgo","combination",5000,"c",4,"dist.minmax",63.0833333333333
"165","teatro-sgo","combination",5000,"w",1,"dist.minmax",63.0833333333333
"14","teatro-sgo","combination",500,"w",2,"dist.delta",62.9444444444444
"71","teatro-sgo","combination",500,"w",3,"dist.eder",62.9444444444444
"27","teatro-sgo","combination",2000,"c",3,"dist.delta",62.8611111111111
"22","teatro-sgo","combination",1000,"w",2,"dist.delta",62.8333333333333
"79","teatro-sgo","combination",1000,"w",3,"dist.eder",62.8333333333333
"12","teatro-sgo","combination",500,"c",4,"dist.delta",62.0833333333333
"18","teatro-sgo","combination",1000,"c",2,"dist.delta",62.0833333333333
"26","teatro-sgo","combination",2000,"c",2,"dist.delta",62.0833333333333
"34","teatro-sgo","combination",3000,"c",2,"dist.delta",62.0833333333333
"42","teatro-sgo","combination",4000,"c",2,"dist.delta",62.0833333333333
"50","teatro-sgo","combination",5000,"c",2,"dist.delta",62.0833333333333
"76","teatro-sgo","combination",1000,"c",4,"dist.eder",62.0833333333333
"95","teatro-sgo","combination",3000,"w",3,"dist.eder",62.0833333333333
"103","teatro-sgo","combination",4000,"w",3,"dist.eder",62.0833333333333
"133","teatro-sgo","combination",1000,"w",1,"dist.minmax",62.0833333333333
"141","teatro-sgo","combination",2000,"w",1,"dist.minmax",62.0833333333333
"11","teatro-sgo","combination",500,"c",3,"dist.delta",61.9722222222222
"122","teatro-sgo","combination",500,"c",2,"dist.minmax",61.9444444444444
"130","teatro-sgo","combination",1000,"c",2,"dist.minmax",61.9444444444444
"138","teatro-sgo","combination",2000,"c",2,"dist.minmax",61.9444444444444
"146","teatro-sgo","combination",3000,"c",2,"dist.minmax",61.9444444444444
"154","teatro-sgo","combination",4000,"c",2,"dist.minmax",61.9444444444444
"162","teatro-sgo","combination",5000,"c",2,"dist.minmax",61.9444444444444
"178","teatro-sgo","combination",500,"c",2,"dist.wurzburg",61.9444444444444
"2","teatro-sgo","combination",100,"c",2,"dist.delta",61.7222222222222
"58","teatro-sgo","combination",100,"c",2,"dist.eder",61.7222222222222
"31","teatro-sgo","combination",2000,"w",3,"dist.delta",61.0833333333333
"111","teatro-sgo","combination",5000,"w",3,"dist.eder",61.0833333333333
"132","teatro-sgo","combination",1000,"c",4,"dist.minmax",61.0833333333333
"139","teatro-sgo","combination",2000,"c",3,"dist.minmax",61.0833333333333
"142","teatro-sgo","combination",2000,"w",2,"dist.minmax",61.0833333333333
"150","teatro-sgo","combination",3000,"w",2,"dist.minmax",61.0833333333333
"75","teatro-sgo","combination",1000,"c",3,"dist.eder",60.9722222222222
"186","teatro-sgo","combination",1000,"c",2,"dist.wurzburg",60.9444444444444
"194","teatro-sgo","combination",2000,"c",2,"dist.wurzburg",60.9444444444444
"202","teatro-sgo","combination",3000,"c",2,"dist.wurzburg",60.9444444444444
"210","teatro-sgo","combination",4000,"c",2,"dist.wurzburg",60.9444444444444
"218","teatro-sgo","combination",5000,"c",2,"dist.wurzburg",60.9444444444444
"15","teatro-sgo","combination",500,"w",3,"dist.delta",60.8333333333333
"114","teatro-sgo","combination",100,"c",2,"dist.minmax",60.8333333333333
"170","teatro-sgo","combination",100,"c",2,"dist.wurzburg",60.7222222222222
"131","teatro-sgo","combination",1000,"c",3,"dist.minmax",60.0833333333333
"134","teatro-sgo","combination",1000,"w",2,"dist.minmax",60.0833333333333
"147","teatro-sgo","combination",3000,"c",3,"dist.minmax",60.0833333333333
"118","teatro-sgo","combination",100,"w",2,"dist.minmax",59.9722222222222
"174","teatro-sgo","combination",100,"w",2,"dist.wurzburg",59.8333333333333
"61","teatro-sgo","combination",100,"w",1,"dist.eder",59.0833333333333
"68","teatro-sgo","combination",500,"c",4,"dist.eder",59.0833333333333
"67","teatro-sgo","combination",500,"c",3,"dist.eder",58.9722222222222
"23","teatro-sgo","combination",1000,"w",3,"dist.delta",58.8333333333333
"74","teatro-sgo","combination",1000,"c",2,"dist.eder",58.7222222222222
"82","teatro-sgo","combination",2000,"c",2,"dist.eder",58.7222222222222
"90","teatro-sgo","combination",3000,"c",2,"dist.eder",58.7222222222222
"98","teatro-sgo","combination",4000,"c",2,"dist.eder",58.7222222222222
"106","teatro-sgo","combination",5000,"c",2,"dist.eder",58.7222222222222
"163","teatro-sgo","combination",5000,"c",3,"dist.minmax",58.7222222222222
"6","teatro-sgo","combination",100,"w",2,"dist.delta",58.0833333333333
"124","teatro-sgo","combination",500,"c",4,"dist.minmax",58.0833333333333
"126","teatro-sgo","combination",500,"w",2,"dist.minmax",58.0833333333333
"4","teatro-sgo","combination",100,"c",4,"dist.delta",57.9722222222222
"70","teatro-sgo","combination",500,"w",2,"dist.eder",57.8333333333333
"10","teatro-sgo","combination",500,"c",2,"dist.delta",57.7222222222222
"155","teatro-sgo","combination",4000,"c",3,"dist.minmax",57.7222222222222
"172","teatro-sgo","combination",100,"c",4,"dist.wurzburg",57.6111111111111
"5","teatro-sgo","combination",100,"w",1,"dist.delta",57.0833333333333
"8","teatro-sgo","combination",100,"w",4,"dist.delta",57.0555555555556
"120","teatro-sgo","combination",100,"w",4,"dist.minmax",57.0555555555556
"125","teatro-sgo","combination",500,"w",1,"dist.minmax",56.9722222222222
"47","teatro-sgo","combination",4000,"w",3,"dist.delta",56.8333333333333
"117","teatro-sgo","combination",100,"w",1,"dist.minmax",55.9722222222222
"116","teatro-sgo","combination",100,"c",4,"dist.minmax",55.8611111111111
"169","teatro-sgo","combination",100,"c",1,"dist.wurzburg",55.8611111111111
"177","teatro-sgo","combination",500,"c",1,"dist.wurzburg",55.8611111111111
"185","teatro-sgo","combination",1000,"c",1,"dist.wurzburg",55.8611111111111
"193","teatro-sgo","combination",2000,"c",1,"dist.wurzburg",55.8611111111111
"201","teatro-sgo","combination",3000,"c",1,"dist.wurzburg",55.8611111111111
"209","teatro-sgo","combination",4000,"c",1,"dist.wurzburg",55.8611111111111
"217","teatro-sgo","combination",5000,"c",1,"dist.wurzburg",55.8611111111111
"7","teatro-sgo","combination",100,"w",3,"dist.delta",55.8333333333333
"66","teatro-sgo","combination",500,"c",2,"dist.eder",55.7222222222222
"123","teatro-sgo","combination",500,"c",3,"dist.minmax",55.7222222222222
"63","teatro-sgo","combination",100,"w",3,"dist.eder",54.9722222222222
"62","teatro-sgo","combination",100,"w",2,"dist.eder",54.0833333333333
"64","teatro-sgo","combination",100,"w",4,"dist.eder",53.8055555555556
"171","teatro-sgo","combination",100,"c",3,"dist.wurzburg",53.25
"1","teatro-sgo","combination",100,"c",1,"dist.delta",50.5
"9","teatro-sgo","combination",500,"c",1,"dist.delta",50.5
"17","teatro-sgo","combination",1000,"c",1,"dist.delta",50.5
"25","teatro-sgo","combination",2000,"c",1,"dist.delta",50.5
"33","teatro-sgo","combination",3000,"c",1,"dist.delta",50.5
"41","teatro-sgo","combination",4000,"c",1,"dist.delta",50.5
"49","teatro-sgo","combination",5000,"c",1,"dist.delta",50.5
"175","teatro-sgo","combination",100,"w",3,"dist.wurzburg",50.4722222222222
"176","teatro-sgo","combination",100,"w",4,"dist.wurzburg",50.4722222222222
"3","teatro-sgo","combination",100,"c",3,"dist.delta",48.5
"115","teatro-sgo","combination",100,"c",3,"dist.minmax",48.25
"60","teatro-sgo","combination",100,"c",4,"dist.eder",47.8611111111111
"57","teatro-sgo","combination",100,"c",1,"dist.eder",45.1666666666667
"65","teatro-sgo","combination",500,"c",1,"dist.eder",45.1666666666667
"73","teatro-sgo","combination",1000,"c",1,"dist.eder",45.1666666666667
"81","teatro-sgo","combination",2000,"c",1,"dist.eder",45.1666666666667
"89","teatro-sgo","combination",3000,"c",1,"dist.eder",45.1666666666667
"97","teatro-sgo","combination",4000,"c",1,"dist.eder",45.1666666666667
"105","teatro-sgo","combination",5000,"c",1,"dist.eder",45.1666666666667
"113","teatro-sgo","combination",100,"c",1,"dist.minmax",45.1666666666667
"121","teatro-sgo","combination",500,"c",1,"dist.minmax",45.1666666666667
"129","teatro-sgo","combination",1000,"c",1,"dist.minmax",45.1666666666667
"137","teatro-sgo","combination",2000,"c",1,"dist.minmax",45.1666666666667
"145","teatro-sgo","combination",3000,"c",1,"dist.minmax",45.1666666666667
"153","teatro-sgo","combination",4000,"c",1,"dist.minmax",45.1666666666667
"161","teatro-sgo","combination",5000,"c",1,"dist.minmax",45.1666666666667
"59","teatro-sgo","combination",100,"c",3,"dist.eder",44.25
"119","teatro-sgo","combination",100,"w",3,"dist.minmax",44.1111111111111
