"","corpus","version","mfw","features","ngrams","distances","media"
"203","Poesia-SdO","annotation",7000,"c",3,"dist.minmax",52.6666666666667
"211","Poesia-SdO","annotation",10000,"c",3,"dist.minmax",52.6666666666667
"3","Poesia-SdO","annotation",100,"c",3,"dist.delta",52.6666666666667
"4","Poesia-SdO","annotation",100,"c",4,"dist.delta",52.6666666666667
"76","Poesia-SdO","annotation",100,"c",4,"dist.eder",52.6666666666667
"85","Poesia-SdO","annotation",500,"w",1,"dist.eder",52.6666666666667
"93","Poesia-SdO","annotation",1000,"w",1,"dist.eder",52.6666666666667
"101","Poesia-SdO","annotation",2000,"w",1,"dist.eder",52.6666666666667
"109","Poesia-SdO","annotation",3000,"w",1,"dist.eder",52.6666666666667
"117","Poesia-SdO","annotation",4000,"w",1,"dist.eder",52.6666666666667
"125","Poesia-SdO","annotation",5000,"w",1,"dist.eder",52.6666666666667
"133","Poesia-SdO","annotation",7000,"w",1,"dist.eder",52.6666666666667
"141","Poesia-SdO","annotation",10000,"w",1,"dist.eder",52.6666666666667
"224","Poesia-SdO","annotation",100,"w",4,"dist.wurzburg",52.6666666666667
"226","Poesia-SdO","annotation",500,"c",2,"dist.wurzburg",52.6666666666667
"234","Poesia-SdO","annotation",1000,"c",2,"dist.wurzburg",52.6666666666667
"242","Poesia-SdO","annotation",2000,"c",2,"dist.wurzburg",52.6666666666667
"250","Poesia-SdO","annotation",3000,"c",2,"dist.wurzburg",52.6666666666667
"258","Poesia-SdO","annotation",4000,"c",2,"dist.wurzburg",52.6666666666667
"266","Poesia-SdO","annotation",5000,"c",2,"dist.wurzburg",52.6666666666667
"274","Poesia-SdO","annotation",7000,"c",2,"dist.wurzburg",52.6666666666667
"282","Poesia-SdO","annotation",10000,"c",2,"dist.wurzburg",52.6666666666667
"147","Poesia-SdO","annotation",100,"c",3,"dist.minmax",52
"218","Poesia-SdO","annotation",100,"c",2,"dist.wurzburg",52
"2","Poesia-SdO","annotation",100,"c",2,"dist.delta",52
"6","Poesia-SdO","annotation",100,"w",2,"dist.delta",50.6666666666667
"75","Poesia-SdO","annotation",100,"c",3,"dist.eder",50.6666666666667
"158","Poesia-SdO","annotation",500,"w",2,"dist.minmax",50.6666666666667
"10","Poesia-SdO","annotation",500,"c",2,"dist.delta",50
"18","Poesia-SdO","annotation",1000,"c",2,"dist.delta",50
"26","Poesia-SdO","annotation",2000,"c",2,"dist.delta",50
"34","Poesia-SdO","annotation",3000,"c",2,"dist.delta",50
"42","Poesia-SdO","annotation",4000,"c",2,"dist.delta",50
"50","Poesia-SdO","annotation",5000,"c",2,"dist.delta",50
"58","Poesia-SdO","annotation",7000,"c",2,"dist.delta",50
"66","Poesia-SdO","annotation",10000,"c",2,"dist.delta",50
"166","Poesia-SdO","annotation",1000,"w",2,"dist.minmax",50
"174","Poesia-SdO","annotation",2000,"w",2,"dist.minmax",50
"182","Poesia-SdO","annotation",3000,"w",2,"dist.minmax",50
"190","Poesia-SdO","annotation",4000,"w",2,"dist.minmax",50
"198","Poesia-SdO","annotation",5000,"w",2,"dist.minmax",50
"206","Poesia-SdO","annotation",7000,"w",2,"dist.minmax",50
"214","Poesia-SdO","annotation",10000,"w",2,"dist.minmax",50
"5","Poesia-SdO","annotation",100,"w",1,"dist.delta",49.3333333333333
"150","Poesia-SdO","annotation",100,"w",2,"dist.minmax",48.6666666666667
"7","Poesia-SdO","annotation",100,"w",3,"dist.delta",48
"92","Poesia-SdO","annotation",1000,"c",4,"dist.eder",48
"146","Poesia-SdO","annotation",100,"c",2,"dist.minmax",48
"154","Poesia-SdO","annotation",500,"c",2,"dist.minmax",48
"162","Poesia-SdO","annotation",1000,"c",2,"dist.minmax",48
"170","Poesia-SdO","annotation",2000,"c",2,"dist.minmax",48
"178","Poesia-SdO","annotation",3000,"c",2,"dist.minmax",48
"186","Poesia-SdO","annotation",4000,"c",2,"dist.minmax",48
"194","Poesia-SdO","annotation",5000,"c",2,"dist.minmax",48
"202","Poesia-SdO","annotation",7000,"c",2,"dist.minmax",48
"210","Poesia-SdO","annotation",10000,"c",2,"dist.minmax",48
"78","Poesia-SdO","annotation",100,"w",2,"dist.eder",47.3333333333333
"13","Poesia-SdO","annotation",500,"w",1,"dist.delta",47.3333333333333
"21","Poesia-SdO","annotation",1000,"w",1,"dist.delta",47.3333333333333
"29","Poesia-SdO","annotation",2000,"w",1,"dist.delta",47.3333333333333
"37","Poesia-SdO","annotation",3000,"w",1,"dist.delta",47.3333333333333
"45","Poesia-SdO","annotation",4000,"w",1,"dist.delta",47.3333333333333
"53","Poesia-SdO","annotation",5000,"w",1,"dist.delta",47.3333333333333
"61","Poesia-SdO","annotation",7000,"w",1,"dist.delta",47.3333333333333
"69","Poesia-SdO","annotation",10000,"w",1,"dist.delta",47.3333333333333
"20","Poesia-SdO","annotation",1000,"c",4,"dist.delta",46.6666666666667
"28","Poesia-SdO","annotation",2000,"c",4,"dist.delta",45.3333333333333
"36","Poesia-SdO","annotation",3000,"c",4,"dist.delta",45.3333333333333
"44","Poesia-SdO","annotation",4000,"c",4,"dist.delta",45.3333333333333
"52","Poesia-SdO","annotation",5000,"c",4,"dist.delta",45.3333333333333
"60","Poesia-SdO","annotation",7000,"c",4,"dist.delta",45.3333333333333
"68","Poesia-SdO","annotation",10000,"c",4,"dist.delta",45.3333333333333
"79","Poesia-SdO","annotation",100,"w",3,"dist.eder",45.3333333333333
"229","Poesia-SdO","annotation",500,"w",1,"dist.wurzburg",44.6666666666667
"237","Poesia-SdO","annotation",1000,"w",1,"dist.wurzburg",44.6666666666667
"245","Poesia-SdO","annotation",2000,"w",1,"dist.wurzburg",44.6666666666667
"253","Poesia-SdO","annotation",3000,"w",1,"dist.wurzburg",44.6666666666667
"261","Poesia-SdO","annotation",4000,"w",1,"dist.wurzburg",44.6666666666667
"269","Poesia-SdO","annotation",5000,"w",1,"dist.wurzburg",44.6666666666667
"277","Poesia-SdO","annotation",7000,"w",1,"dist.wurzburg",44.6666666666667
"285","Poesia-SdO","annotation",10000,"w",1,"dist.wurzburg",44.6666666666667
"217","Poesia-SdO","annotation",100,"c",1,"dist.wurzburg",44
"225","Poesia-SdO","annotation",500,"c",1,"dist.wurzburg",44
"233","Poesia-SdO","annotation",1000,"c",1,"dist.wurzburg",44
"241","Poesia-SdO","annotation",2000,"c",1,"dist.wurzburg",44
